date,lat,lon,Chlorophyll
2019-08-20,44.69702443429298,-122.2300776174784,1.0184381778741864
2019-08-20,44.702953315168166,-122.2419353792288,12.165289256198347
2019-08-20,44.70618725019099,-122.1880364621816,0.9563758389261745
2019-08-20,44.727746817009866,-122.14976823107811,1.3669467787114846
2019-08-20,44.72612984949845,-122.1540801444419,1.382636655948553
2019-08-20,44.696485445122505,-122.1923483755454,18.20359281437126
2019-08-20,44.715350066089016,-122.17995162462454,1.0
2019-08-20,44.725590860327976,-122.17240577623794,1.0241661955907293
2019-08-20,44.706726239361466,-122.18588050549972,0.9669666699634062
2019-08-20,44.727746817009866,-122.1503072202486,1.779284833538841
2019-08-20,44.72612984949845,-122.15515812278284,1.135135135135135
2019-08-20,44.710499163554765,-122.23546750918312,6.889655172413793
2019-08-20,44.712655120236654,-122.16432093868086,1.2178111587982832
2019-08-20,44.72612984949845,-122.15461913361236,1.312645461598138
2019-08-20,44.69864140180439,-122.23492852001266,1.0137945670628183
2019-08-20,44.70726522853194,-122.23816245503548,0.9900946831755281
2019-08-20,44.710499163554765,-122.19342635388634,1.2869496855345912
2019-08-20,44.69379049927014,-122.21929783406898,0.9792238337906704
2019-08-20,44.71588905525949,-122.1578530686352,0.7340425531914894
2019-08-20,44.68354970503118,-122.19288736471586,2.6161971830985915
2019-08-20,44.73421468705553,-122.16324296033991,1.3668885191347753
2019-08-20,44.70349230433864,-122.1977382672501,1.1711711711711712
2019-08-20,44.72181793613468,-122.1864194946702,1.0441176470588236
2019-08-20,44.733675697885054,-122.15947003614662,0.9115646258503401
2019-08-20,44.69594645595203,-122.2510981951268,1.8514285714285714
2019-08-20,44.69756342346345,-122.19450433222728,0.9546054077819301
2019-08-20,44.72397389281656,-122.18102960296548,0.9615895639569997
2019-08-20,44.70187533682722,-122.19881624559105,1.0406504065040652
2019-08-20,44.69702443429298,-122.19612129973868,0.9554928354320451
2019-08-20,44.73475367622599,-122.15839205780568,1.1493411420204978
2019-08-20,44.72612984949845,-122.16054801448756,0.8378378378378378
2019-08-20,44.69810241263392,-122.19666028890916,0.9634249471458773
2019-08-20,44.73044176286222,-122.16593790619228,1.5604562737642587
